id_eleve,sexe,pcs,retard,academie,type_etab,ressources_num,age,score_lecture
46,M,Cadre,1,Lyon,Public,0.3646479077439056,13,75.69
47,F,Retraite,0,Paris,Public,0.6480703156059268,11,66.975
48,M,Employe,0,Lille,Prive,0.2781805519538827,13,63.41
49,M,Employe,0,Lyon,Public,0.822195363512439,11,69.56
50,M,Employe,1,Paris,Public,0.7718822507668373,12,52.82
51,M,Ouvrier,1,Marseille,Prive,0.642301551847003,13,32.29
52,F,Employe,1,Lille,Public,0.15273329609018277,12,49.76
53,F,Professions_intermediaires,0,Nantes,Public,0.6404482488449902,13,66.975
54,F,Agriculteur,0,Bordeaux,Prive,0.33617345321432046,10,59.71
55,F,Agriculteur,1,Lyon,Prive,0.5907244157663687,13,48.51
56,F,Agriculteur,1,Bordeaux,Public,0.20907059874012185,12,49.46
57,M,Agriculteur,0,Nantes,Public,0.5539964550169187,13,66.88
58,F,Cadre,0,Marseille,Prive,0.4292892277384024,11,76.86
59,M,Retraite,1,Marseille,Prive,0.34435314110914106,12,21.77
60,M,Employe,0,Nantes,Prive,0.6185203794752026,13,68.91
61,M,Agriculteur,0,Lyon,Prive,0.4897400786467204,11,71.15
62,M,Ouvrier,1,Lille,Public,0.4590078430548634,11,34.68
63,F,Agriculteur,0,Toulouse,Public,0.6474385278122847,12,65.6
64,M,Ouvrier,0,Bordeaux,Public,0.8807916241063609,10,58.25
65,F,Employe,0,Marseille,Prive,0.5551347310960946,12,66.33
66,F,Cadre,0,Bordeaux,Public,0.1388053002295982,10,66.975
67,M,Agriculteur,1,Lille,Public,0.18834403081792744,12,31.06
68,F,Ouvrier,0,Toulouse,Prive,0.5137829384360922,13,57.49
69,F,Employe,0,Lyon,Public,0.7052940923591627,13,89.97
70,F,Cadre,0,Paris,Prive,0.526941610682231,13,100.0
71,M,Agriculteur,0,Lille,Public,0.6023131156437652,11,80.85
72,F,Retraite,1,Lille,Prive,0.48823608540424407,13,51.04
73,F,Professions_intermediaires,0,Bordeaux,Public,0.6924191285289656,12,62.29
74,F,Professions_intermediaires,0,Paris,Public,0.6233211649734562,11,100.0
75,M,Cadre,0,Lille,Prive,0.29608463594561074,12,83.04
76,F,Agriculteur,0,Toulouse,Public,0.5895603486660786,12,61.58
77,F,Ouvrier,0,Lyon,Public,0.19147334668296373,10,78.89
78,F,Ouvrier,0,Marseille,Public,0.5896047909778227,12,62.59
79,M,Employe,0,Lille,Prive,0.4434997004827702,12,73.27
80,M,Employe,0,Nantes,Public,0.5321387947103859,10,64.88
81,M,Cadre,0,Nancy,Prive,0.5648031249536071,10,66.975
82,F,Retraite,0,Bordeaux,Prive,0.5563274226126064,10,72.92
83,F,Professions_intermediaires,0,Nantes,Prive,0.7834949226671708,13,89.48
84,M,Cadre,0,Bordeaux,Prive,0.5068159472051075,11,95.7
85,M,Employe,0,Marseille,Prive,0.5377834568130293,11,69.23
86,M,Professions_intermediaires,1,Paris,Public,0.765963341224466,11,61.74
87,F,Employe,0,Paris,Prive,0.8793601645350138,12,76.41
88,F,Retraite,0,Lyon,Prive,0.4964581343022522,11,56.03
89,M,Cadre,0,Nantes,Public,0.39758289532243424,13,73.6
90,M,Professions_intermediaires,0,Paris,Public,0.40749718135648166,11,69.19
91,F,Retraite,0,Lyon,Prive,0.5901444075973874,13,78.84
92,M,Employe,0,Lille,Prive,0.4593224749653377,12,70.34
93,M,Cadre,0,Toulouse,Public,0.15014987019318699,12,75.46
94,F,Professions_intermediaires,0,Lyon,Prive,0.7246097498253516,13,78.07
95,M,Employe,0,Nantes,Public,0.6630777602245771,13,60.08
96,F,Ouvrier,1,Lille,Prive,0.7293286269903969,13,38.46
97,F,Employe,0,Nancy,Prive,0.7688251016174024,13,75.81
98,M,Ouvrier,0,Paris,Public,0.5381225242742163,11,60.91
99,M,Agriculteur,1,Bordeaux,Public,0.5521105867133356,13,56.15
100,F,Ouvrier,0,Nantes,Public,0.7013316625732852,11,63.98
101,M,Employe,0,Lille,Prive,0.25699084888235757,11,66.76
102,F,Retraite,0,Nancy,Public,0.42950510519752444,10,50.17
103,M,Professions_intermediaires,0,Lille,Prive,0.48813521823839756,11,65.19
104,F,Agriculteur,0,Nantes,Public,0.684387452319416,12,75.93
105,M,Agriculteur,0,Lyon,Public,0.3922784684903865,13,65.78
106,M,Employe,0,Bordeaux,Prive,0.3575701529877277,10,70.51
107,M,Professions_intermediaires,0,Bordeaux,Prive,0.4138065080867582,12,82.68
108,M,Employe,0,Nantes,Prive,0.5939260530126419,13,80.06
109,F,Professions_intermediaires,0,Nancy,Prive,0.48634484503424563,13,89.47
110,M,Agriculteur,1,Bordeaux,Prive,0.2098530303547294,11,58.0
111,F,Retraite,0,Nancy,Prive,0.24928462499515197,11,56.78
112,M,Retraite,0,Marseille,Public,0.5273207576389961,12,85.3
113,M,Ouvrier,1,Toulouse,Public,0.5339805101126389,12,66.75
114,F,Employe,1,Lille,Public,0.5055169966807507,11,36.9
115,M,Professions_intermediaires,0,Nantes,Public,0.40585759606594773,12,66.63
116,M,Employe,0,Bordeaux,Prive,0.6575294905619171,10,73.71
117,F,Professions_intermediaires,0,Marseille,Public,0.5737961178029369,11,79.21
118,F,Retraite,1,Lyon,Public,0.5669821554258738,13,31.79
119,F,Employe,0,Marseille,Prive,0.5740794369153119,11,61.58
120,F,Retraite,0,Marseille,Public,0.8194829353553975,11,74.48
121,F,Retraite,0,Lille,Prive,0.29514554449319647,13,59.03
122,M,Retraite,0,Nancy,Public,0.41578591365252726,11,67.74
123,M,Ouvrier,0,Toulouse,Public,0.43273145393757595,11,76.12
124,F,Employe,0,Lille,Prive,0.7515331631428999,13,62.83
125,M,Ouvrier,0,Marseille,Prive,0.4252492934800194,13,79.18
126,M,Ouvrier,0,Nantes,Public,0.34150812778607487,11,73.44
127,F,Ouvrier,1,Bordeaux,Public,0.47883824646046297,10,25.5
128,M,Cadre,0,Marseille,Prive,0.5209148482258267,12,73.72
129,M,Ouvrier,0,Lille,Prive,0.7392764860306386,10,61.63
130,M,Employe,0,Bordeaux,Public,0.4240627064313861,12,56.75
131,M,Retraite,0,Lille,Public,0.36250980077648426,11,66.21
132,M,Retraite,0,Paris,Prive,0.3180307389694087,13,65.71
133,F,Retraite,0,Marseille,Prive,0.4311429467788909,11,65.26
134,M,Ouvrier,0,Marseille,Prive,1.0127309264186108,13,74.65
135,M,Professions_intermediaires,0,Bordeaux,Prive,0.5764834032633898,10,74.48
136,F,Professions_intermediaires,0,Nantes,Prive,0.6196556285903806,10,81.7
137,M,Ouvrier,0,Paris,Prive,0.4999418512215614,11,77.21
138,F,Retraite,0,Lyon,Public,0.527476653213702,12,44.62
139,F,Cadre,0,Bordeaux,Prive,0.6573022907388906,10,66.975
140,F,Retraite,0,Marseille,Public,0.6125357492607745,12,72.16
141,M,Ouvrier,0,Bordeaux,Prive,0.5698311685056813,12,60.65
142,F,Professions_intermediaires,1,Paris,Public,0.5032239789028924,10,58.39
143,F,Ouvrier,0,Nancy,Public,0.4295387437818968,13,70.74
144,F,Retraite,0,Paris,Public,0.5848681861970254,13,62.72
145,M,Professions_intermediaires,0,Lille,Prive,0.5167115832265696,11,94.25
146,M,Ouvrier,0,Lyon,Public,0.9265531762538426,11,56.02
147,F,Employe,1,Lyon,Prive,0.710119011088498,11,58.71
148,F,Cadre,1,Paris,Prive,0.3651437939440555,12,62.41
149,M,Ouvrier,0,Lyon,Prive,0.26608977106015413,12,57.19
150,F,Ouvrier,1,Toulouse,Public,0.42035724650095263,11,46.6
151,M,Retraite,0,Nancy,Prive,0.28335366336448986,12,66.975
152,F,Retraite,1,Lille,Prive,0.40833771697104915,10,53.4
153,M,Professions_intermediaires,1,Lille,Public,0.30608590911332345,11,67.51
154,F,Retraite,0,Paris,Prive,0.4345939929973013,11,61.45
155,F,Professions_intermediaires,0,Toulouse,Prive,0.43697582029216425,11,69.45
156,M,Ouvrier,0,Nantes,Prive,0.529434469491483,10,72.04
157,F,Agriculteur,0,Lyon,Prive,0.45862450832758633,10,77.43
158,M,Ouvrier,0,Bordeaux,Prive,0.3195408573303594,13,41.94
159,M,Agriculteur,0,Toulouse,Prive,0.7429801368371582,11,78.32
160,M,Cadre,0,Lyon,Public,0.5805976601407863,12,92.75
161,M,Ouvrier,0,Paris,Public,0.3911072404711674,13,57.11
162,M,Employe,0,Marseille,Public,0.3227746667831205,10,76.61
163,F,Agriculteur,0,Paris,Prive,0.2065543165736321,11,48.61
164,F,Retraite,0,Lyon,Public,0.19190581576872612,11,39.37
165,F,Professions_intermediaires,0,Nancy,Prive,0.7094917129756689,12,89.69
166,M,Ouvrier,0,Nantes,Prive,0.6882558974214572,13,56.82
167,F,Retraite,0,Nancy,Public,0.3831481334933705,12,62.62
168,F,Agriculteur,0,Bordeaux,Public,0.7732360447890287,12,65.31
169,F,Cadre,0,Paris,Prive,0.6233528007976525,10,95.88
170,F,Professions_intermediaires,0,Marseille,Public,0.5406507050752846,11,79.46
171,F,Retraite,0,Bordeaux,Public,0.6723879308251204,12,154.33953289402461
172,F,Cadre,0,Paris,Prive,0.6236921725944969,12,77.11
173,M,Ouvrier,0,Nancy,Public,0.5307354870614466,12,59.23
174,M,Ouvrier,1,Lyon,Public,0.4519913907389167,11,41.95
175,M,Professions_intermediaires,0,Toulouse,Public,0.4785609295512076,11,68.74
176,F,Retraite,1,Bordeaux,Prive,0.17840504447317573,11,33.95
177,M,Agriculteur,0,Lille,Public,0.33985408084589175,11,64.57
178,F,Professions_intermediaires,0,Paris,Prive,0.860032241129203,10,89.48
179,M,Employe,0,Nancy,Prive,0.3345079706659946,12,67.17
180,M,Cadre,0,Nancy,Public,0.12986864577049423,12,86.44
181,M,Ouvrier,0,Paris,Public,0.6807927020265144,13,63.17
182,F,Cadre,0,Nancy,Prive,0.5497228378692887,10,95.71
183,F,Professions_intermediaires,0,Paris,Public,0.5609745102340237,11,66.35
184,M,Retraite,0,Bordeaux,Public,0.46849529106776205,11,66.89
185,F,Retraite,1,Lyon,Public,0.6821522830745559,13,52.61
186,F,Agriculteur,0,Lyon,Public,0.805934968629064,13,97.45
187,F,Ouvrier,0,Paris,Prive,0.3957103014437314,11,53.17
188,F,Agriculteur,0,Toulouse,Prive,0.6265763357614722,11,61.48
189,F,Employe,0,Lyon,Prive,0.723699266303581,10,66.49
190,F,Professions_intermediaires,0,Toulouse,Public,0.38444720743225747,11,67.27
191,M,Retraite,0,Lille,Prive,0.8019156023058528,10,74.33
192,M,Retraite,0,Nantes,Prive,0.7230334415504394,11,57.56
193,M,Professions_intermediaires,0,Nantes,Prive,0.25159766456130067,11,71.64
194,F,Employe,0,Toulouse,Prive,0.818995581272867,10,75.83
195,M,Professions_intermediaires,0,Paris,Prive,0.26208418344850615,13,77.0
196,F,Agriculteur,0,Toulouse,Prive,0.36251110051089785,12,72.05
197,F,Professions_intermediaires,1,Paris,Public,0.636732800531819,12,65.96
198,F,Cadre,0,Paris,Public,0.7082919381927951,12,94.5
199,F,Cadre,0,Marseille,Public,0.5197356561046728,11,96.44
200,M,Professions_intermediaires,0,Bordeaux,Public,0.37402634795214623,11,57.81
201,F,Ouvrier,0,Nantes,Prive,0.4479773836591008,13,47.26
202,M,Retraite,0,Nancy,Public,0.4243031456260833,11,62.15
203,F,Ouvrier,0,Marseille,Public,0.6682443349475471,12,65.96
204,M,Retraite,0,Bordeaux,Public,0.4188245552059482,12,53.0
205,F,Ouvrier,0,Lille,Prive,0.36963066974258696,10,63.67
206,F,Professions_intermediaires,0,Bordeaux,Public,0.2045507537263846,13,57.26
207,M,Cadre,0,Nantes,Public,0.38115400733943183,10,78.97
208,M,Professions_intermediaires,1,Lille,Public,0.47632600438373335,11,53.32
209,F,Cadre,0,Bordeaux,Public,0.2739200877163596,13,85.67
210,M,Retraite,0,Lille,Prive,0.15105513461752912,12,51.79
211,F,Ouvrier,0,Marseille,Prive,0.6959917106048329,13,76.75
212,M,Retraite,0,Marseille,Public,0.29991648403552496,13,74.72
213,M,Agriculteur,0,Lyon,Prive,0.23813367420965492,12,76.08
214,F,Agriculteur,0,Lyon,Public,0.8139049539502511,11,92.68
215,M,Ouvrier,0,Nancy,Public,0.6697545980918032,10,73.33
216,F,Ouvrier,0,Lille,Prive,0.705097134031249,12,71.55
217,F,Cadre,0,Lyon,Public,0.6010401344892867,11,80.98
218,F,Employe,0,Bordeaux,Public,0.7622746902434263,12,69.19
219,F,Agriculteur,0,Paris,Public,0.6766806458002645,12,81.93
220,M,Retraite,0,Lille,Public,0.4311119509762099,10,46.46
221,F,Cadre,0,Nancy,Public,0.28699034269844814,11,92.73
222,F,Agriculteur,0,Toulouse,Public,0.24337084540111215,13,66.975
223,M,Ouvrier,0,Marseille,Prive,0.47206046983204875,11,54.58
224,F,Agriculteur,0,Lille,Public,0.28000127732154634,13,71.64
225,M,Ouvrier,0,Toulouse,Public,0.3404635088465327,12,59.01
226,F,Agriculteur,0,Paris,Public,0.46954139441123466,11,65.05
227,M,Cadre,0,Nancy,Prive,0.7795760557573637,13,81.95
228,M,Cadre,0,Nancy,Public,0.19788449110277573,12,63.84
229,M,Employe,0,Bordeaux,Public,0.505945088555654,12,47.66
230,F,Cadre,0,Toulouse,Public,0.2497133787415367,11,93.16
231,F,Retraite,0,Marseille,Prive,0.3887313635887977,13,61.1
232,M,Agriculteur,1,Paris,Public,0.6859703087399742,11,44.09
233,F,Cadre,0,Lille,Prive,0.3303330613766293,12,88.53
234,M,Employe,0,Lyon,Public,0.4473258915059182,13,58.83
235,F,Professions_intermediaires,0,Marseille,Public,0.5282044360822993,12,69.28
236,M,Agriculteur,1,Lyon,Prive,0.6402355795968946,12,61.79
237,M,Employe,0,Lyon,Prive,0.39042151044704587,10,71.26
238,F,Agriculteur,0,Paris,Prive,0.7521560011490402,11,76.7
239,F,Retraite,0,Marseille,Prive,0.41097367085867365,11,58.55
240,M,Retraite,0,Lille,Public,0.5968706260501293,13,68.23
241,F,Professions_intermediaires,0,Lyon,Prive,0.46201708932038776,13,79.89
242,M,Employe,0,Lille,Prive,0.6481810907246386,11,72.58
243,F,Employe,0,Bordeaux,Prive,0.9055015166943909,11,66.975
244,M,Agriculteur,1,Lille,Prive,0.44448002525458835,10,37.77
245,M,Cadre,1,Nancy,Public,0.4967968921175862,11,61.61
246,F,Ouvrier,1,Lille,Prive,0.41359449604861026,10,44.61
247,M,Agriculteur,0,Nancy,Public,0.38281049737408857,10,60.27
248,F,Ouvrier,0,Nantes,Public,0.3601406386959415,13,67.0
249,M,Retraite,0,Paris,Prive,0.4962706333910319,12,76.0
250,F,Cadre,0,Lille,Public,0.3446043331953581,11,82.62
251,F,Cadre,0,Paris,Public,0.35067311518563093,11,85.66
252,F,Ouvrier,0,Lyon,Public,-0.13310022482581907,11,45.69
253,F,Employe,1,Bordeaux,Public,0.7769902474610153,13,51.96
254,F,Retraite,0,Marseille,Prive,0.8287604442664955,12,84.28
255,M,Professions_intermediaires,0,Paris,Prive,0.6297515647021152,12,69.33
256,F,Retraite,0,Nantes,Prive,0.3252235916106194,12,69.1
257,M,Retraite,0,Nancy,Prive,0.24730249755310563,12,54.0
258,F,Ouvrier,0,Toulouse,Prive,0.18709957839772562,11,47.01
259,F,Cadre,0,Marseille,Public,0.6278319375048091,13,97.38
260,M,Retraite,0,Bordeaux,Public,0.7530595039578272,13,75.83
261,M,Cadre,0,Marseille,Public,0.5332174253940831,11,78.85
262,F,Professions_intermediaires,1,Nancy,Prive,0.6715655796958062,11,57.76
263,F,Professions_intermediaires,0,Lyon,Public,0.5889693531063889,13,76.34
264,M,Agriculteur,0,Marseille,Prive,0.3458237141149322,10,66.72
265,M,Retraite,0,Paris,Public,0.7018934716870253,11,64.04
266,M,Retraite,0,Marseille,Prive,0.6891142168182915,13,83.79
267,F,Professions_intermediaires,0,Toulouse,Prive,0.3019032250143183,12,61.16
268,F,Professions_intermediaires,0,Bordeaux,Prive,0.6614211289808193,10,65.41
269,M,Cadre,0,Nantes,Public,0.47047877083360856,11,82.3
270,M,Ouvrier,0,Nancy,Public,0.4478221875335413,13,40.96
271,F,Agriculteur,0,Lille,Public,0.5781216885543867,12,64.23
272,F,Ouvrier,0,Marseille,Public,0.5719425991281021,13,57.39
273,F,Agriculteur,0,Toulouse,Public,0.6777371095369449,13,73.55
274,M,Cadre,0,Nancy,Prive,0.3301392170618167,13,78.49
275,F,Agriculteur,0,Lyon,Prive,0.6131198144148896,12,74.11
276,F,Retraite,1,Toulouse,Public,0.26800569609565383,10,33.38
277,F,Professions_intermediaires,0,Lille,Public,0.46424924816297286,11,71.31
278,M,Professions_intermediaires,0,Toulouse,Prive,0.4775844178884284,10,78.72
279,F,Cadre,1,Lille,Prive,0.6940092502744649,11,49.34
280,F,Cadre,1,Bordeaux,Prive,0.5018526343327745,10,69.33
281,F,Ouvrier,0,Lyon,Public,0.4476318680762523,12,41.05
282,F,Ouvrier,0,Toulouse,Prive,0.7851858708377062,11,67.87
283,M,Agriculteur,1,Marseille,Prive,0.41420067415402406,13,66.975
284,F,Retraite,0,Lille,Public,0.405769535715654,13,66.2
285,F,Ouvrier,0,Marseille,Prive,0.12470091370371095,10,47.66
286,M,Employe,0,Toulouse,Prive,0.45662680925959964,11,68.36
287,F,Professions_intermediaires,1,Bordeaux,Prive,0.3120632770434604,11,42.88
288,M,Agriculteur,0,Lille,Public,0.44985413263486385,10,79.34
289,M,Agriculteur,0,Nancy,Public,0.5479916546401813,12,76.54
290,F,Agriculteur,0,Nantes,Prive,0.2829794117920773,10,56.18
291,M,Ouvrier,0,Paris,Public,0.3354039778939355,13,68.77
292,F,Employe,0,Lille,Public,0.1801081947934593,11,63.21
293,M,Cadre,0,Lyon,Public,0.3980374346551589,11,71.59
294,F,Ouvrier,0,Nantes,Prive,0.31110318385358626,10,67.85
295,M,Cadre,1,Nancy,Public,0.9288383448922819,12,88.23
296,M,Cadre,0,Nancy,Prive,0.8008076893631914,13,88.32
297,M,Retraite,0,Paris,Public,0.7683682616078169,11,73.2
298,F,Employe,0,Nancy,Prive,0.24104298911066108,10,62.68
299,F,Retraite,0,Paris,Prive,0.464526946841484,13,69.93
300,F,Agriculteur,1,Nancy,Prive,0.25936196650711296,11,51.36
301,F,Agriculteur,0,Toulouse,Public,0.8685644344957175,12,86.48
302,M,Agriculteur,0,Lyon,Public,0.6662166112238946,13,55.03
303,F,Retraite,0,Toulouse,Prive,0.28948284239323296,12,56.2
304,M,Employe,0,Lyon,Prive,0.5738947378801582,12,77.31
305,M,Cadre,0,Paris,Public,0.20348752465273556,12,71.19
306,F,Professions_intermediaires,0,Paris,Prive,0.4727033302485466,13,78.02
307,F,Retraite,0,Marseille,Prive,0.4648874160076657,12,56.48
308,M,Ouvrier,1,Bordeaux,Prive,0.6479295040091617,13,49.36
309,F,Cadre,0,Nancy,Public,0.6975679420134007,11,90.18
310,F,Employe,0,Paris,Public,0.5040647954504015,10,74.03
311,M,Employe,0,Toulouse,Public,0.4551998731043156,10,69.57
312,M,Agriculteur,1,Nancy,Public,-0.14705229030230327,10,21.12
313,F,Employe,0,Lyon,Prive,0.8124247758469523,11,94.23
314,F,Agriculteur,0,Lyon,Public,0.3684818029506345,13,54.84
315,F,Retraite,0,Lyon,Prive,0.52042934131983,10,88.32
316,M,Agriculteur,0,Paris,Public,0.9518184779665768,12,58.5
317,M,Employe,0,Lyon,Prive,0.26118896146856674,13,62.36
318,M,Ouvrier,0,Nancy,Prive,0.5042542795966631,13,47.43
319,M,Cadre,0,Nantes,Prive,0.5993716896444505,13,100.0
320,M,Professions_intermediaires,0,Nantes,Prive,0.7184923208737324,10,69.68
321,F,Agriculteur,0,Bordeaux,Prive,0.50024400478686,10,59.65
322,F,Cadre,0,Marseille,Public,0.735116467616903,13,90.98
323,M,Employe,0,Lille,Prive,0.41687183458320326,10,78.04
324,M,Retraite,0,Lille,Prive,0.6087035017590054,13,77.49
325,M,Retraite,1,Marseille,Prive,0.582791340689551,13,43.82
326,F,Professions_intermediaires,0,Paris,Public,0.48177822561373246,11,72.21
327,F,Agriculteur,0,Toulouse,Public,0.5647000232004308,13,66.975
328,F,Retraite,0,Toulouse,Prive,0.325086921284792,10,61.13
329,F,Cadre,0,Bordeaux,Prive,0.44027005893267884,10,84.91
330,M,Ouvrier,0,Lyon,Public,0.24262391571141995,11,53.06
331,M,Professions_intermediaires,1,Nancy,Prive,0.4116880121314001,10,57.55
332,F,Cadre,0,Marseille,Public,0.7276364191661792,11,94.57
333,F,Agriculteur,0,Toulouse,Prive,0.5840828367664842,11,85.04
334,M,Agriculteur,0,Paris,Public,0.5615861528337859,11,63.62
335,F,Cadre,0,Nancy,Prive,0.18022397695776743,11,72.65
336,M,Cadre,0,Paris,Public,0.5640103176618873,10,84.57
337,M,Cadre,0,Nantes,Public,0.48744491805579193,12,81.9
338,F,Professions_intermediaires,0,Bordeaux,Prive,0.6074831504029421,13,85.63
339,F,Professions_intermediaires,1,Lille,Prive,0.7766433163011925,11,52.09
340,M,Professions_intermediaires,0,Bordeaux,Prive,0.418215973634564,10,83.63
341,M,Professions_intermediaires,0,Lille,Prive,0.4368788361899202,13,70.05
342,F,Retraite,1,Lyon,Public,0.6836262665186723,13,60.17
343,M,Employe,0,Paris,Prive,0.37931608251422844,11,87.13
344,M,Employe,0,Lille,Prive,0.517478416167636,11,76.62
345,M,Agriculteur,0,Bordeaux,Public,0.10068230232385839,12,64.84
346,F,Retraite,1,Bordeaux,Public,0.43838888143357724,13,54.19
347,M,Professions_intermediaires,0,Marseille,Prive,0.7610042227325516,10,77.09
348,M,Cadre,0,Marseille,Prive,0.5670873078852637,11,87.84
349,F,Cadre,0,Bordeaux,Prive,0.6798834871748721,13,83.41
350,F,Cadre,0,Toulouse,Public,0.6912629736636741,10,84.23
351,M,Ouvrier,0,Paris,Public,0.7698517078642926,10,68.71
352,F,Professions_intermediaires,0,Marseille,Prive,0.43056646178005775,13,74.83
353,F,Employe,1,Toulouse,Prive,0.68845614371641,13,56.53
354,F,Employe,0,Nantes,Prive,0.9495237575064472,11,79.6
355,M,Professions_intermediaires,0,Marseille,Prive,0.4947374919041577,13,71.34
356,M,Retraite,0,Toulouse,Prive,0.2360673702737563,11,66.51
357,F,Employe,0,Nancy,Public,0.3810090971313066,10,60.32
358,M,Retraite,0,Lyon,Public,0.5936673545252185,11,68.32
359,F,Professions_intermediaires,0,Nancy,Public,0.1676582665062203,12,78.52
360,M,Retraite,0,Lyon,Public,0.34758307139196076,12,67.03
361,M,Cadre,1,Lille,Prive,0.43404343035418824,11,62.29
362,M,Retraite,0,Marseille,Public,0.5219716083217875,12,48.32
363,F,Professions_intermediaires,0,Marseille,Prive,0.8593020029672229,10,80.34
364,M,Agriculteur,1,Toulouse,Prive,0.6375627616726358,10,70.15
365,F,Professions_intermediaires,0,Marseille,Public,0.27722742782793025,10,68.37
366,M,Cadre,1,Nancy,Prive,1.2735214591337587,13,80.97
367,F,Professions_intermediaires,0,Bordeaux,Public,0.4966959413587612,12,76.95
368,F,Retraite,0,Lille,Prive,0.16391556098450166,10,61.95
369,F,Agriculteur,0,Lille,Prive,0.2923237800631224,10,59.03
370,M,Ouvrier,0,Marseille,Prive,0.2935077174801783,13,62.28
371,F,Agriculteur,1,Nancy,Prive,0.23040375845638833,12,47.25
372,M,Retraite,0,Marseille,Public,0.6025925381951983,12,50.75
373,F,Agriculteur,1,Nantes,Prive,-0.03338365401571053,11,14.87
374,F,Cadre,0,Paris,Public,0.6964501894587205,11,84.99
375,M,Cadre,0,Lille,Public,0.6628816466389693,10,76.69
376,F,Agriculteur,0,Marseille,Prive,0.4087041656801134,12,70.28
377,M,Professions_intermediaires,1,Bordeaux,Prive,0.6831425588516571,12,54.66
378,M,Cadre,0,Bordeaux,Public,0.28145147384528024,12,66.975
379,F,Cadre,0,Marseille,Public,0.3315353769599164,13,86.14
380,F,Cadre,1,Lille,Prive,0.6099099128421195,12,58.87
381,F,Ouvrier,0,Marseille,Public,0.4580917515010293,13,57.3
382,M,Ouvrier,0,Bordeaux,Public,0.374978649466433,12,52.27
383,M,Ouvrier,1,Lille,Prive,0.4772931302907391,10,47.9
384,F,Cadre,1,Paris,Prive,0.7637528852537185,12,69.72
385,F,Professions_intermediaires,0,Lille,Public,0.7559990647758099,13,92.39
386,F,Cadre,0,Lille,Public,0.58522527112738,12,99.13
